x,y,radius,size,year,make,type
-5.9674409105,3.65918692877,7,864.0,2008.0,NIKON,dslr
-6.45607729742,2.70537722505,7,864.0,2008.0,NIKON,dslr
-6.79338870439,1.68815577214,7,864.0,2008.0,NIKON,dslr
-6.97146883795,0.631365378754,7,864.0,2008.0,NIKON,dslr
-5.33893276642,4.52722839226,7,864.0,2008.0,NIKON,dslr
-6.83706917744,-1.5014942767,7,864.0,2012.0,CANON,dslr
-0.897928385204,-6.94217002205,7,864.0,2008.0,NIKON,dslr
-6.52773959749,-2.52757111617,7,864.0,2008.0,NIKON,dslr
-6.06540533404,-3.49440383095,7,864.0,2008.0,CANON,dslr
-5.46090311036,-4.37933068165,7,864.0,2008.0,CANON,dslr
-4.72840194622,-5.16160973292,7,864.0,2008.0,NIKON,dslr
-3.88507104807,-5.82290502683,7,864.0,2012.0,CANON,dslr
-2.95067737738,-6.34771636217,7,864.0,2008.0,NIKON,dslr
-6.98614365069,-0.440223683992,7,864.0,2012.0,CANON,dslr
-7.31325474423,3.24288529646,8,864.0,2012.0,CANON,dslr
-6.81576783435,4.18871207272,8,864.0,2008.0,CANON,dslr
-6.19665338601,5.05979118281,8,864.0,2008.0,CANON,dslr
-5.46695951119,5.84057819938,8,864.0,2012.0,CANON,dslr
-0.670768773193,7.97182973055,8,864.0,2008.0,CANON,dslr
-3.72966002526,7.07740320287,8,864.0,2012.0,CANON,dslr
-2.75305656465,7.5113700183,8,864.0,2008.0,CANON,dslr
-7.68023644994,2.23918915526,8,864.0,2008.0,NIKON,dslr
-4.63970761437,6.51713995961,8,864.0,2008.0,CANON,dslr
-7.91016415425,1.19553463054,8,864.0,2008.0,NIKON,dslr
-2.99670211257,-7.41753169515,8,864.0,2008.0,CANON,dslr
-7.94496424856,-0.936772698737,8,864.0,2008.0,CANON,dslr
-7.74921563005,-1.98737442848,8,864.0,2012.0,CANON,dslr
-7.41518207504,-3.00251141447,8,864.0,2008.0,NIKON,dslr
-6.94882442023,-3.96406851313,8,864.0,2008.0,CANON,dslr
-6.35846482902,-4.85488671526,8,864.0,2008.0,NIKON,dslr
-5.65463828231,-5.65906934895,8,864.0,2012.0,CANON,dslr
-4.84990458148,-6.36226575604,8,864.0,2008.0,CANON,dslr
