local_path,lat,lon,qual
/Users/damoncrockett/Desktop/astrophotography_data/images/731811_5af8db87ac.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5704114353_835d0822d9.jpg,53.234708,-2.306585,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5704115207_e1b1e65920.jpg,53.234785,-2.306585,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5704116085_c836f97eaf.jpg,53.234091,-2.306842,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5104064268_22f927c55a.jpg,25.656536,-100.370578,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2764288650_68c2fd00e8.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/14842550_efffebe01d.jpg,34.277715,-119.189257,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2968877096_02c6cfd4fc.jpg,35.904581,-106.294516,0
/Users/damoncrockett/Desktop/astrophotography_data/images/43833331_3f25b07711.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/43833334_ba66266d39.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5704232407_0bf3a76e55.jpg,54.439026,-3.021526,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5704233669_4e988edc8a.jpg,54.438913,-3.021532,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2968880798_d426e05ab7.jpg,35.878401,-106.345725,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2968038765_0a8a06ee0b.jpg,36.331345,-106.191197,0
/Users/damoncrockett/Desktop/astrophotography_data/images/38285676_2c09e5c0e5.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2967796253_bb125cf06f.jpg,35.84843,-106.465137,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2967766118_fc646ee1a5.jpg,35.8485,-106.465179,0
/Users/damoncrockett/Desktop/astrophotography_data/images/3712800687_585b16ea87.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/533979299_06c3611e95.jpg,40.958187,-74.187927,0
/Users/damoncrockett/Desktop/astrophotography_data/images/1293318896_4b930ad77e.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/255154653_ef930b57d0.jpg,55.928781,-4.328538,0
